drone_id,x,y,z,time
Drone_7287,25.6,68.44,16.13,83
Drone_7288,21.6,68.73,7.27,97
Drone_7288,88.12,40.93,12.87,98
Drone_7288,24.77,16.25,8.93,99
Drone_7288,32.14,56.93,3.29,100
Drone_7288,21.23,92.59,1.06,101
Drone_7289,4.3,37.79,10.28,81
Drone_7289,0.22,22.1,4.62,82
Drone_7289,84.53,53.54,4.72,83
Drone_7289,71.62,74.33,4.43,84
Drone_7289,59.46,64.23,16.27,85
Drone_7290,72.8,37.72,1.37,0
Drone_7290,37.23,64.78,4.76,1
Drone_7290,72.19,0.98,15.67,2
Drone_7290,6.36,3.88,7.4,3
Drone_7290,31.78,25.39,1.2,4
Drone_7291,79.6,95.61,1.31,66
Drone_7291,17.8,60.25,10.45,67
Drone_7291,73.75,62.52,12.49,68
Drone_7291,94.37,37.66,6.57,69
Drone_7291,2.77,6.33,5.03,70
Drone_7292,47.09,55.46,10.55,42
Drone_7292,35.74,86.63,7.0,43
Drone_7292,67.68,72.56,18.74,44
Drone_7292,68.82,60.64,8.42,45
Drone_7292,1.7,64.99,3.23,46
Drone_7293,95.37,2.32,11.43,96
Drone_7293,38.32,81.53,7.03,97
Drone_7293,36.73,38.53,8.19,98
Drone_7293,35.3,69.24,10.07,99
Drone_7293,56.64,0.29,15.69,100
Drone_7294,36.69,62.51,19.14,66
Drone_7294,79.06,21.97,14.82,67
Drone_7294,39.96,20.47,12.97,68
Drone_7294,51.5,5.73,3.86,69
Drone_7294,19.18,98.25,2.9,70
Drone_7295,89.5,45.35,19.94,91
Drone_7295,24.87,40.21,1.67,92
Drone_7295,52.85,24.25,0.76,93
Drone_7295,27.66,45.4,3.48,94
Drone_7295,21.34,46.83,1.64,95
Drone_7296,15.26,28.06,13.13,82
Drone_7296,75.62,9.0,11.91,83
Drone_7296,55.14,67.28,1.21,84
Drone_7296,35.4,94.2,6.85,85
Drone_7296,70.73,72.45,14.25,86
Drone_7297,17.05,36.76,12.86,9
Drone_7297,33.46,66.01,14.17,10
Drone_7297,46.65,21.29,1.22,11
Drone_7297,12.64,99.81,9.67,12
Drone_7297,59.03,57.02,14.22,13
Drone_7298,92.6,71.77,8.21,50
Drone_7298,19.34,69.55,19.57,51
Drone_7298,33.12,79.96,16.13,52
Drone_7298,8.6,48.92,4.7,53
Drone_7298,40.01,46.31,11.5,54
Drone_7299,61.05,58.67,18.17,9
Drone_7299,66.18,72.12,11.4,10
Drone_7299,29.05,69.58,16.98,11
Drone_7299,29.45,20.02,0.14,12
Drone_7299,70.58,91.01,18.64,13
Drone_7300,77.78,69.51,12.17,19
Drone_7300,26.75,84.4,0.35,20
Drone_7300,1.63,15.93,5.67,21
Drone_7300,14.73,2.64,14.72,22
Drone_7300,92.65,58.36,12.97,23
Drone_7301,4.59,5.5,18.59,72
Drone_7301,10.92,85.51,14.77,73
Drone_7301,48.35,7.71,19.57,74
Drone_7301,39.72,20.91,1.69,75
Drone_7301,40.25,3.13,15.15,76
Drone_7302,32.57,36.13,3.2,23
Drone_7302,29.68,44.06,9.48,24
Drone_7302,36.15,91.81,2.76,25
Drone_7302,51.26,88.25,7.28,26
Drone_7302,2.4,89.45,9.36,27
Drone_7303,77.29,6.76,15.58,71
Drone_7303,7.94,14.07,4.32,72
Drone_7303,84.74,41.51,8.53,73
Drone_7303,1.29,31.18,12.08,74
Drone_7303,69.65,61.01,12.56,75
Drone_7304,97.37,4.35,17.97,34
Drone_7304,94.58,13.84,17.57,35
Drone_7304,1.82,22.94,5.35,36
Drone_7304,73.96,39.22,19.94,37
Drone_7304,75.35,27.89,7.38,38
Drone_7305,87.91,58.51,19.2,31
Drone_7305,57.38,15.62,4.05,32
Drone_7305,81.47,67.21,15.15,33
Drone_7305,97.35,58.74,11.58,34
Drone_7305,77.5,69.86,10.96,35
Drone_7306,33.37,36.84,13.72,29
Drone_7306,82.68,8.93,4.61,30
Drone_7306,5.28,3.09,6.21,31
Drone_7306,22.21,3.86,8.1,32
Drone_7306,39.03,0.91,4.5,33
Drone_7307,56.79,31.43,1.15,82
Drone_7307,9.16,4.55,15.67,83
Drone_7307,27.88,3.98,16.23,84
Drone_7307,2.45,76.54,16.38,85
Drone_7307,23.86,68.9,3.51,86
Drone_7308,3.0,43.14,12.54,83
Drone_7308,13.42,78.47,13.39,84
Drone_7308,87.11,42.57,5.63,85
Drone_7308,18.9,88.91,6.67,86
Drone_7308,8.74,19.19,4.48,87
Drone_7309,12.87,77.01,4.98,62
Drone_7309,91.33,56.13,15.54,63
Drone_7309,35.81,8.31,7.92,64
Drone_7309,90.39,6.34,18.68,65
Drone_7309,40.9,35.08,9.59,66
Drone_7310,13.7,13.08,10.42,15
Drone_7310,68.15,92.02,10.29,16
Drone_7310,6.3,31.94,17.04,17
Drone_7310,28.61,72.77,1.96,18
Drone_7310,54.68,15.5,15.67,19
Drone_7311,39.12,76.07,13.15,2
Drone_7311,63.01,21.25,10.68,3
Drone_7311,73.56,53.35,2.52,4
Drone_7311,57.72,16.66,9.99,5
Drone_7311,90.77,84.09,4.71,6
Drone_7312,93.81,99.2,0.75,59
Drone_7312,79.07,14.79,18.8,60
Drone_7312,89.17,39.16,8.08,61
Drone_7312,79.75,0.59,9.8,62
Drone_7312,66.72,96.12,10.75,63
Drone_7313,91.83,15.25,8.14,93
Drone_7313,59.35,50.97,8.78,94
Drone_7313,21.71,57.09,18.5,95
Drone_7313,76.17,83.63,1.39,96
Drone_7313,49.16,88.07,19.38,97
Drone_7314,64.04,26.0,4.0,95
Drone_7314,29.1,94.1,0.05,96
Drone_7314,45.3,48.13,0.52,97
Drone_7314,50.85,62.89,18.46,98
Drone_7314,81.58,86.09,5.06,99
Drone_7315,79.78,36.23,12.62,100
Drone_7315,37.13,75.94,1.55,101
Drone_7315,19.97,77.99,10.07,102
Drone_7315,7.71,77.54,17.39,103
Drone_7315,20.32,37.57,16.07,104
Drone_7316,74.94,0.61,12.54,34
Drone_7316,98.95,31.59,10.47,35
Drone_7316,65.19,11.15,9.63,36
Drone_7316,89.97,81.89,3.59,37
Drone_7316,8.62,90.77,11.41,38
Drone_7317,94.18,91.87,1.45,43
Drone_7317,82.16,24.71,1.33,44
Drone_7317,48.65,36.66,4.38,45
Drone_7317,95.0,7.49,17.76,46
Drone_7317,46.9,84.73,9.97,47
Drone_7318,19.69,35.12,13.49,16
Drone_7318,78.72,31.12,1.09,17
Drone_7318,5.13,22.86,10.35,18
Drone_7318,46.02,55.04,17.61,19
Drone_7318,14.11,18.94,11.97,20
Drone_7319,25.93,40.59,12.71,37
Drone_7319,82.11,17.23,1.3,38
Drone_7319,53.4,83.38,3.53,39
Drone_7319,77.31,0.02,19.39,40
Drone_7319,35.53,63.91,19.68,41
Drone_7320,48.26,50.93,19.97,3
Drone_7320,2.55,95.21,8.44,4
Drone_7320,65.22,31.2,6.92,5
Drone_7320,51.82,24.82,4.56,6
Drone_7320,74.17,40.31,17.5,7
Drone_7321,97.1,7.48,15.94,30
Drone_7321,76.82,64.04,18.54,31
Drone_7321,21.33,25.18,11.19,32
Drone_7321,35.28,90.15,7.0,33
Drone_7321,38.72,92.95,9.47,34
Drone_7322,16.09,81.3,6.22,42
Drone_7322,69.01,40.77,15.68,43
Drone_7322,61.47,9.1,17.68,44
Drone_7322,52.32,13.48,9.68,45
Drone_7322,33.31,82.64,3.26,46
Drone_7323,0.54,9.46,7.33,95
Drone_7323,44.82,95.0,9.77,96
Drone_7323,25.88,70.51,7.49,97
Drone_7323,57.14,87.27,14.81,98
Drone_7323,99.75,52.77,15.69,99
Drone_7324,13.84,12.42,7.79,53
Drone_7324,52.39,66.89,16.7,54
Drone_7324,56.48,62.13,16.91,55
Drone_7324,29.36,30.8,3.09,56
Drone_7324,15.42,41.87,3.6,57
Drone_7325,32.46,78.17,14.37,16
Drone_7325,70.98,41.97,17.77,17
Drone_7325,92.64,0.05,12.01,18
Drone_7325,0.05,68.08,16.33,19
Drone_7325,93.41,47.64,8.19,20
Drone_7326,6.62,8.15,11.04,92
Drone_7326,63.3,8.52,2.91,93
Drone_7326,89.37,4.08,1.93,94
Drone_7326,14.15,59.66,11.78,95
Drone_7326,49.32,61.38,9.14,96
Drone_7327,83.15,70.66,2.25,50
Drone_7327,47.3,53.94,16.34,51
Drone_7327,69.63,22.64,11.47,52
Drone_7327,34.13,69.2,1.3,53
Drone_7327,69.48,50.68,7.3,54
Drone_7328,59.6,61.88,18.39,72
Drone_7328,68.55,77.27,8.69,73
Drone_7328,90.38,62.24,5.8,74
Drone_7328,47.06,62.11,2.77,75
Drone_7328,36.29,80.59,9.78,76
Drone_7329,30.6,87.16,0.02,36
Drone_7329,69.77,27.23,10.47,37
Drone_7329,55.53,43.91,7.47,38
Drone_7329,67.71,96.53,14.33,39
Drone_7329,85.17,84.87,3.61,40
Drone_7330,69.94,74.86,16.14,98
Drone_7330,71.79,31.64,1.13,99
Drone_7330,21.71,52.85,8.36,100
Drone_7330,36.4,1.08,9.48,101
Drone_7330,67.28,83.41,10.0,102
Drone_7331,17.35,93.83,16.69,20
Drone_7331,2.72,46.57,2.72,21
Drone_7331,76.22,81.66,5.37,22
Drone_7331,83.16,4.36,18.09,23
Drone_7331,60.5,34.13,18.64,24
Drone_7332,68.04,49.18,18.57,91
Drone_7332,35.22,72.54,13.41,92
Drone_7332,18.17,49.44,16.45,93
Drone_7332,96.44,71.68,8.0,94
Drone_7332,31.68,20.08,16.02,95
Drone_7333,48.94,18.61,7.63,29
Drone_7333,89.54,95.46,16.96,30
Drone_7333,27.42,92.96,1.2,31
Drone_7333,66.91,36.26,0.09,32
Drone_7333,81.82,44.95,1.24,33
Drone_7334,69.55,91.33,11.73,36
Drone_7334,79.73,23.5,5.76,37
Drone_7334,34.46,69.93,0.24,38
Drone_7334,58.09,35.29,12.41,39
Drone_7334,98.39,48.75,14.96,40
Drone_7335,9.28,57.4,18.88,33
Drone_7335,10.93,99.15,2.72,34
Drone_7335,95.06,31.32,7.03,35
Drone_7335,27.25,53.99,10.24,36
Drone_7335,19.34,43.87,4.93,37
Drone_7336,24.62,61.0,10.48,61
Drone_7336,41.4,61.33,16.38,62
Drone_7336,0.2,24.82,15.59,63
Drone_7336,79.0,26.28,17.63,64
Drone_7336,83.3,53.07,7.88,65
Drone_7337,61.86,83.04,18.9,4
Drone_7337,89.75,57.08,6.18,5
Drone_7337,13.38,92.81,4.94,6
Drone_7337,16.72,84.34,2.63,7
Drone_7337,96.87,61.26,5.08,8
Drone_7338,85.56,77.94,17.0,29
Drone_7338,44.45,17.27,0.24,30
Drone_7338,28.68,47.85,4.07,31
Drone_7338,67.48,17.26,1.21,32
Drone_7338,40.17,18.9,5.05,33
Drone_7339,3.22,46.02,0.87,40
Drone_7339,72.67,70.54,19.51,41
Drone_7339,7.89,81.08,5.04,42
Drone_7339,8.09,60.09,15.67,43
Drone_7339,15.53,14.33,13.34,44
Drone_7340,75.97,6.7,12.81,38
Drone_7340,97.76,96.64,17.78,39
Drone_7340,59.65,99.43,14.45,40
Drone_7340,90.09,60.44,6.01,41
Drone_7340,28.05,94.69,4.12,42
Drone_7341,25.35,53.06,18.25,10
Drone_7341,45.6,49.14,16.07,11
Drone_7341,13.8,84.69,11.27,12
Drone_7341,6.97,62.4,14.54,13
Drone_7341,15.75,61.07,9.5,14
Drone_7342,46.95,2.49,14.07,23
Drone_7342,60.07,94.22,15.52,24
Drone_7342,69.54,67.66,16.59,25
Drone_7342,93.18,85.85,12.86,26
Drone_7342,84.0,13.97,8.14,27
Drone_7343,67.25,76.88,12.48,15
Drone_7343,57.89,73.95,5.37,16
Drone_7343,99.78,97.74,18.19,17
Drone_7343,29.5,35.87,8.7,18
Drone_7343,41.98,12.04,8.47,19
Drone_7344,36.15,4.37,7.98,9
Drone_7344,9.44,64.33,0.25,10
Drone_7344,14.52,57.98,1.11,11
Drone_7344,0.41,76.84,16.84,12
Drone_7344,72.9,99.97,5.92,13
Drone_7345,63.61,68.6,14.68,84
Drone_7345,50.68,7.39,16.09,85
Drone_7345,93.47,70.27,6.54,86
Drone_7345,88.49,16.86,0.05,87
Drone_7345,87.82,14.44,7.5,88
Drone_7346,85.35,66.34,10.42,97
Drone_7346,61.84,15.31,14.62,98
Drone_7346,28.37,20.0,9.14,99
Drone_7346,74.25,43.62,5.3,100
Drone_7346,69.05,40.03,15.37,101
Drone_7347,3.92,4.03,3.71,3
Drone_7347,29.99,25.87,16.89,4
Drone_7347,39.08,50.03,7.08,5
Drone_7347,50.99,80.88,9.54,6
Drone_7347,34.4,28.08,8.01,7
Drone_7348,26.4,59.64,19.73,74
Drone_7348,68.65,36.95,1.98,75
Drone_7348,53.63,28.95,15.58,76
Drone_7348,29.41,52.91,2.42,77
Drone_7348,0.54,39.04,3.5,78
Drone_7349,40.46,32.31,7.3,9
Drone_7349,23.3,18.5,1.7,10
Drone_7349,28.36,14.42,4.92,11
Drone_7349,96.46,14.55,1.8,12
Drone_7349,32.38,30.1,7.78,13
Drone_7350,17.27,70.31,13.39,45
Drone_7350,86.63,81.66,14.65,46
Drone_7350,41.67,59.7,11.32,47
Drone_7350,13.21,21.23,10.24,48
Drone_7350,88.31,71.62,10.36,49
Drone_7351,24.43,46.95,18.82,53
Drone_7351,41.57,50.93,2.77,54
Drone_7351,6.96,9.21,6.47,55
Drone_7351,98.78,52.54,18.6,56
Drone_7351,41.02,65.23,12.75,57
Drone_7352,22.51,97.58,1.9,14
Drone_7352,70.3,14.97,15.68,15
Drone_7352,16.66,55.93,19.58,16
Drone_7352,56.96,10.47,11.61,17
Drone_7352,54.96,67.47,16.3,18
Drone_7353,48.48,99.14,16.93,52
Drone_7353,2.15,78.2,2.45,53
Drone_7353,86.54,0.24,6.81,54
Drone_7353,53.96,92.04,14.66,55
Drone_7353,76.5,46.47,12.92,56
Drone_7354,24.01,89.2,17.76,61
Drone_7354,67.16,96.06,0.43,62
Drone_7354,73.19,3.55,6.16,63
Drone_7354,1.82,98.97,19.46,64
Drone_7354,93.98,44.61,19.59,65
Drone_7355,23.04,10.19,13.22,37
Drone_7355,26.28,43.95,6.33,38
Drone_7355,63.39,97.14,9.66,39
Drone_7355,63.8,7.07,12.08,40
Drone_7355,50.26,76.95,19.66,41
Drone_7356,73.81,87.68,10.06,75
Drone_7356,64.11,71.51,13.81,76
Drone_7356,4.82,57.49,1.22,77
Drone_7356,70.19,18.97,0.39,78
Drone_7356,66.92,37.69,8.27,79
Drone_7357,69.0,98.28,16.71,59
Drone_7357,22.3,15.97,6.15,60
Drone_7357,72.48,8.34,1.84,61
Drone_7357,47.92,71.13,0.65,62
Drone_7357,30.11,67.29,6.45,63
Drone_7358,99.34,88.99,10.71,83
Drone_7358,62.11,26.53,4.77,84
Drone_7358,25.76,45.84,9.53,85
Drone_7358,84.8,90.44,5.97,86
Drone_7358,29.74,14.36,9.08,87
Drone_7359,22.71,64.65,12.19,99
Drone_7359,67.21,35.56,14.33,100
Drone_7359,55.54,90.2,1.69,101
Drone_7359,37.66,60.29,16.87,102
Drone_7359,27.43,32.09,7.34,103
Drone_7360,42.88,64.44,13.0,5
Drone_7360,73.07,90.22,12.46,6
Drone_7360,56.83,32.88,8.98,7
Drone_7360,55.51,72.65,5.84,8
Drone_7360,38.4,82.7,6.53,9
Drone_7361,32.78,52.03,1.4,1
Drone_7361,27.9,81.15,1.54,2
Drone_7361,64.44,94.35,2.0,3
Drone_7361,62.47,15.01,10.85,4
Drone_7361,90.22,43.95,10.99,5
Drone_7362,96.23,30.79,18.95,95
Drone_7362,54.7,89.27,4.3,96
Drone_7362,56.68,72.37,12.1,97
Drone_7362,72.44,61.9,3.79,98
Drone_7362,8.65,87.5,17.21,99
Drone_7363,31.57,65.81,9.92,75
Drone_7363,95.26,50.57,19.39,76
Drone_7363,0.82,80.09,6.88,77
Drone_7363,42.28,92.46,18.24,78
Drone_7363,89.55,30.46,12.78,79
Drone_7364,12.37,81.14,10.3,15
Drone_7364,25.49,20.68,9.82,16
Drone_7364,21.88,78.24,6.25,17
Drone_7364,92.61,47.92,0.58,18
Drone_7364,1.55,0.77,14.91,19
Drone_7365,10.97,61.26,1.97,90
Drone_7365,97.62,51.56,6.99,91
Drone_7365,31.02,86.82,14.11,92
Drone_7365,65.54,36.86,18.58,93
Drone_7365,12.15,90.34,0.01,94
Drone_7366,59.56,4.75,17.92,58
Drone_7366,44.65,68.0,5.39,59
Drone_7366,73.71,42.5,11.55,60
Drone_7366,33.14,25.75,18.23,61
Drone_7366,48.99,62.21,12.21,62
Drone_7367,54.29,34.83,9.59,0
Drone_7367,61.51,74.64,16.91,1
Drone_7367,90.98,32.74,0.78,2
Drone_7367,76.89,76.11,0.28,3
Drone_7367,31.63,99.04,5.29,4
Drone_7368,16.57,93.02,11.03,44
Drone_7368,98.0,46.62,4.87,45
Drone_7368,16.83,94.69,5.82,46
Drone_7368,90.52,52.13,9.97,47
Drone_7368,98.48,71.47,8.62,48
Drone_7369,9.69,70.27,4.24,9
Drone_7369,27.47,28.61,13.49,10
Drone_7369,76.49,73.34,5.1,11
Drone_7369,77.93,17.05,0.87,12
Drone_7369,16.5,12.5,0.16,13
Drone_7370,90.9,58.41,4.06,84
Drone_7370,51.0,88.32,7.56,85
Drone_7370,4.69,72.51,13.95,86
Drone_7370,14.3,52.64,18.06,87
Drone_7370,37.97,62.86,4.82,88
Drone_7371,57.04,61.98,14.61,2
Drone_7371,42.98,83.91,5.38,3
Drone_7371,14.82,5.78,13.88,4
Drone_7371,59.67,49.8,5.1,5
Drone_7371,8.51,22.36,9.29,6
Drone_7372,43.9,55.84,10.75,41
Drone_7372,54.24,14.37,13.37,42
Drone_7372,6.89,3.54,10.96,43
Drone_7372,44.51,4.97,17.19,44
Drone_7372,47.09,27.22,4.64,45
Drone_7373,7.32,26.84,11.16,27
Drone_7373,33.32,62.41,15.6,28
Drone_7373,35.03,91.54,16.11,29
Drone_7373,34.98,88.86,1.33,30
Drone_7373,24.95,28.99,4.47,31
Drone_7374,30.58,9.99,0.86,11
Drone_7374,38.03,13.31,19.91,12
Drone_7374,40.35,96.45,11.28,13
Drone_7374,20.27,45.55,6.98,14
Drone_7374,25.86,80.05,17.43,15
Drone_7375,37.97,63.64,0.04,14
Drone_7375,68.52,66.54,0.97,15
Drone_7375,25.45,14.06,10.19,16
Drone_7375,42.63,51.06,10.1,17
Drone_7375,73.33,69.29,0.14,18
Drone_7376,49.95,59.66,6.79,14
Drone_7376,84.54,13.41,16.11,15
Drone_7376,69.08,61.45,6.37,16
Drone_7376,94.54,25.4,13.86,17
Drone_7376,13.61,78.07,2.43,18
Drone_7377,63.85,93.65,16.79,92
Drone_7377,80.24,60.46,5.83,93
Drone_7377,7.99,14.95,12.4,94
Drone_7377,49.35,75.39,11.31,95
Drone_7377,57.99,12.97,10.24,96
Drone_7378,14.4,6.2,14.63,92
Drone_7378,92.39,80.28,14.15,93
Drone_7378,77.03,92.66,7.96,94
Drone_7378,32.9,92.6,10.24,95
Drone_7378,98.85,73.71,15.18,96
Drone_7379,35.43,41.84,1.17,20
Drone_7379,77.45,33.75,2.02,21
Drone_7379,52.19,73.41,16.09,22
Drone_7379,46.88,70.41,7.25,23
Drone_7379,38.55,99.64,16.37,24
Drone_7380,63.67,71.04,12.14,45
Drone_7380,90.41,29.69,13.85,46
Drone_7380,80.65,17.56,2.85,47
Drone_7380,16.03,83.79,1.16,48
Drone_7380,9.65,77.82,5.82,49
Drone_7381,73.71,57.82,7.0,41
Drone_7381,64.78,90.34,11.61,42
Drone_7381,39.43,23.75,1.6,43
Drone_7381,82.05,14.06,9.84,44
Drone_7381,87.73,24.92,7.84,45
Drone_7382,17.06,81.08,19.69,20
Drone_7382,47.88,54.77,12.92,21
Drone_7382,1.21,41.85,14.73,22
Drone_7382,37.29,94.45,4.11,23
Drone_7382,63.16,67.69,0.84,24
Drone_7383,10.22,84.06,8.19,22
Drone_7383,94.56,6.37,5.23,23
Drone_7383,60.48,77.85,15.01,24
Drone_7383,40.45,82.8,8.06,25
Drone_7383,26.41,83.14,0.17,26
Drone_7384,48.74,33.55,1.68,90
Drone_7384,4.79,41.72,2.31,91
Drone_7384,39.85,85.18,8.62,92
Drone_7384,97.59,94.42,4.22,93
Drone_7384,50.94,14.83,0.55,94
Drone_7385,15.47,59.65,6.22,27
Drone_7385,37.96,28.78,15.13,28
Drone_7385,32.85,50.14,1.21,29
Drone_7385,83.21,29.46,11.3,30
Drone_7385,50.41,95.07,15.26,31
Drone_7386,21.65,7.79,14.46,58
Drone_7386,81.09,39.13,10.18,59
Drone_7386,68.47,17.49,19.05,60
Drone_7386,85.58,9.97,16.46,61
Drone_7386,40.89,25.12,12.42,62
Drone_7387,70.24,53.86,9.8,40
Drone_7387,5.84,23.01,0.96,41
Drone_7387,93.79,76.87,17.76,42
Drone_7387,75.31,86.29,12.87,43
Drone_7387,1.02,91.68,15.0,44
Drone_7388,0.68,78.78,3.92,85
Drone_7388,89.12,4.58,7.39,86
Drone_7388,7.92,35.19,17.92,87
Drone_7388,12.05,93.1,4.89,88
Drone_7388,45.82,38.59,4.63,89
Drone_7389,61.27,50.1,9.16,13
Drone_7389,16.13,7.36,3.66,14
Drone_7389,47.03,98.77,17.03,15
Drone_7389,76.2,56.9,3.02,16
Drone_7389,57.17,81.67,9.26,17
Drone_7390,69.84,43.66,13.57,3
Drone_7390,71.13,46.54,18.59,4
Drone_7390,35.79,12.59,17.6,5
Drone_7390,10.17,92.78,1.61,6
Drone_7390,90.06,34.12,4.21,7
Drone_7391,26.96,58.54,14.92,52
Drone_7391,17.35,4.56,18.21,53
Drone_7391,99.98,40.93,1.64,54
Drone_7391,65.97,25.91,10.16,55
Drone_7391,36.29,28.13,7.34,56
Drone_7392,21.82,15.75,11.61,45
Drone_7392,32.71,32.93,5.63,46
Drone_7392,81.16,31.01,6.47,47
Drone_7392,90.53,62.43,11.9,48
Drone_7392,53.88,37.46,9.36,49
Drone_7393,84.41,40.6,17.69,73
Drone_7393,85.78,27.61,10.94,74
Drone_7393,79.26,76.97,14.55,75
Drone_7393,77.21,39.84,1.16,76
Drone_7393,48.45,91.03,16.17,77
Drone_7394,93.77,49.01,1.43,47
Drone_7394,26.13,97.82,17.43,48
Drone_7394,63.76,87.24,3.12,49
Drone_7394,42.07,30.01,0.22,50
Drone_7394,16.8,34.75,15.98,51
Drone_7395,21.5,6.19,1.39,60
Drone_7395,68.18,52.9,10.16,61
Drone_7395,91.08,55.14,2.25,62
Drone_7395,4.71,47.9,3.24,63
Drone_7395,64.14,93.07,18.21,64
Drone_7396,44.38,54.5,0.32,61
Drone_7396,19.3,40.83,16.46,62
Drone_7396,43.09,92.72,14.48,63
Drone_7396,29.94,95.68,6.19,64
Drone_7396,50.58,13.81,13.1,65
Drone_7397,60.98,46.36,2.26,24
Drone_7397,16.36,87.08,11.96,25
Drone_7397,16.33,68.39,6.05,26
Drone_7397,15.55,2.53,18.39,27
Drone_7397,31.47,84.78,4.84,28
Drone_7398,47.84,46.38,8.43,32
Drone_7398,3.07,62.7,12.68,33
Drone_7398,12.64,98.45,10.55,34
Drone_7398,22.76,69.41,0.91,35
Drone_7398,20.81,22.13,7.1,36
Drone_7399,56.65,21.3,14.47,68
Drone_7399,16.4,45.89,9.35,69
Drone_7399,12.67,33.31,1.35,70
Drone_7399,64.68,96.6,9.13,71
Drone_7399,6.55,79.29,17.62,72
Drone_7400,77.99,74.27,9.53,21
Drone_7400,16.05,37.31,13.27,22
Drone_7400,80.37,74.88,6.35,23
Drone_7400,44.9,68.62,1.59,24
Drone_7400,45.75,43.61,5.61,25
Drone_7401,2.65,32.92,9.34,20
Drone_7401,25.44,33.24,0.84,21
Drone_7401,14.31,59.2,12.06,22
Drone_7401,74.63,30.03,13.0,23
Drone_7401,19.2,19.11,7.81,24
Drone_7402,6.95,73.65,6.51,22
Drone_7402,92.77,34.18,9.95,23
Drone_7402,24.53,95.45,18.39,24
Drone_7402,31.03,17.98,11.02,25
Drone_7402,16.4,8.31,8.64,26
Drone_7403,71.25,85.0,19.94,15
Drone_7403,10.68,82.13,10.96,16
Drone_7403,55.62,88.24,15.22,17
Drone_7403,90.73,87.42,18.19,18
Drone_7403,22.54,89.22,9.36,19
Drone_7404,60.21,66.89,11.99,89
Drone_7404,95.98,47.86,16.46,90
Drone_7404,73.04,44.83,9.74,91
Drone_7404,31.32,99.64,6.96,92
Drone_7404,45.65,96.17,14.47,93
Drone_7405,76.12,80.81,19.92,99
Drone_7405,91.34,89.75,11.28,100
Drone_7405,64.23,84.12,13.81,101
Drone_7405,4.54,51.39,7.36,102
Drone_7405,29.48,26.84,12.76,103
Drone_7406,42.07,78.53,11.84,30
Drone_7406,37.53,44.46,11.12,31
Drone_7406,0.22,23.66,0.78,32
Drone_7406,36.96,35.4,6.35,33
Drone_7406,10.23,38.65,9.95,34
Drone_7407,79.49,55.2,7.14,89
Drone_7407,85.43,74.8,13.66,90
Drone_7407,3.44,46.26,5.17,91
Drone_7407,11.9,35.95,4.46,92
Drone_7407,52.46,6.82,19.45,93
Drone_7408,44.26,90.04,13.79,40
Drone_7408,22.75,42.61,0.66,41
Drone_7408,87.17,2.2,17.14,42
Drone_7408,27.88,43.9,16.16,43
Drone_7408,49.26,91.75,10.46,44
Drone_7409,12.12,49.75,17.85,63
Drone_7409,3.0,70.12,3.36,64
Drone_7409,42.56,9.2,9.8,65
Drone_7409,37.12,35.72,9.88,66
Drone_7409,33.1,11.63,18.33,67
Drone_7410,75.82,46.18,12.01,42
Drone_7410,27.34,3.33,4.49,43
Drone_7410,40.63,31.36,6.41,44
Drone_7410,0.09,51.83,8.86,45
Drone_7410,74.95,34.92,0.41,46
Drone_7411,12.0,10.42,19.63,56
Drone_7411,5.76,96.19,3.93,57
Drone_7411,69.36,16.89,8.37,58
Drone_7411,56.9,38.58,10.37,59
Drone_7411,99.51,95.4,18.45,60
Drone_7412,83.43,42.58,8.25,16
Drone_7412,79.41,0.49,14.71,17
Drone_7412,66.11,7.95,12.05,18
Drone_7412,54.4,43.47,15.08,19
Drone_7412,33.19,14.88,9.71,20
Drone_7413,68.15,66.03,4.32,76
Drone_7413,55.41,47.59,6.69,77
Drone_7413,10.36,54.64,1.68,78
Drone_7413,70.63,63.76,12.75,79
Drone_7413,83.37,93.08,6.6,80
Drone_7414,46.31,28.95,8.63,60
Drone_7414,16.54,32.54,14.65,61
Drone_7414,29.61,80.85,14.62,62
Drone_7414,5.14,65.51,4.35,63
Drone_7414,71.56,42.53,1.25,64
Drone_7415,82.11,26.12,15.53,17
Drone_7415,35.21,39.36,14.96,18
Drone_7415,85.11,18.44,12.76,19
Drone_7415,78.19,45.26,1.84,20
Drone_7415,69.7,29.42,3.66,21
Drone_7416,52.99,96.2,0.5,46
Drone_7416,29.97,61.41,9.21,47
Drone_7416,7.67,90.26,11.07,48
Drone_7416,77.47,80.22,18.97,49
Drone_7416,18.3,46.03,13.84,50
Drone_7417,42.02,5.26,14.54,92
Drone_7417,59.27,77.28,9.21,93
Drone_7417,97.45,94.34,1.98,94
Drone_7417,24.78,39.2,6.99,95
Drone_7417,38.63,87.69,0.86,96
Drone_7418,96.78,28.97,5.09,92
Drone_7418,97.47,32.16,14.46,93
Drone_7418,42.94,5.76,3.12,94
Drone_7418,20.03,54.08,17.33,95
Drone_7418,29.85,41.96,4.78,96
Drone_7419,67.85,58.34,6.98,94
Drone_7419,97.07,49.11,4.64,95
Drone_7419,47.58,69.31,16.92,96
Drone_7419,27.49,26.12,13.11,97
Drone_7419,35.52,45.9,1.31,98
Drone_7420,78.86,50.91,16.81,79
Drone_7420,5.93,38.68,6.64,80
Drone_7420,98.06,86.8,13.92,81
Drone_7420,75.26,21.66,11.48,82
Drone_7420,81.66,79.37,18.03,83
